commit id,author,date,title,changed files,lines added,lines deleted,filenames
c2115df80,Holly Sweeney,2021-11-30,Add beginner youtube tutorials (#1743),12,3906,,beginner_source/introyt.rst beginner_source/introyt/README.txt beginner_source/introyt/autogradyt_tutorial.py beginner_source/introyt/captumyt.py beginner_source/introyt/introyt1_tutorial.py beginner_source/introyt/modelsyt_tutorial.py beginner_source/introyt/tensorboardyt_tutorial.py beginner_source/introyt/tensors_deeper_tutorial.py beginner_source/introyt/tocyt.txt beginner_source/introyt/trainingyt.py index.rst requirements.txt  
db9657202,Jan-Hendrik Ewers,2021-11-29,Changed == to = as in the code (#1751),1,1,1,beginner_source/transfer_learning_tutorial.py  
2571e95df,Holly Sweeney,2021-11-23,Add 1.10 mobile prototype tutorials to the matrix (#1749),1,16,,prototype_source/prototype_index.rst  
7fc978249,Anderson Santos,2021-11-16,Missing sample when loading csv file (#1708),1,1,1,beginner_source/basics/data_tutorial.py  
281f3702d,Thomas Viehmann,2021-11-16,Update dispatcher.rst (#1690),1,1,1,advanced_source/dispatcher.rst  
c25aa7ae6,Polydynamical,2021-11-15,"replace format"" with f string (#1725)""",1,1,1,beginner_source/basics/buildmodel_tutorial.py  
3df4ce004,Polydynamical,2021-11-15,"use f string instead of format"" (#1724)""",1,1,1,beginner_source/basics/quickstart_tutorial.py  
640d55ce6,Jim Thompson,2021-11-15,doc: remove extraneous character (#1744),1,1,1,beginner_source/examples_autograd/polynomial_custom_function.py  
f43f856e2,Luc Hayward,2021-11-15,Update Captum_Recipe.py: Fix formatting (#1745),1,4,3,recipes_source/recipes/Captum_Recipe.py  
c08519b87,Weston Barger,2021-11-09,Convert docstring to literal and fix math rendering typo (#1739),2,3,3,beginner_source/examples_autograd/polynomial_autograd.py beginner_source/examples_autograd/polynomial_custom_function.py  
a04723ddb,moto,2021-11-09,Update speech recognition tutorial (#1741),1,47,53,intermediate_source/speech_recognition_pipeline_tutorial.py  
5c4405627,Jing Xu,2021-11-09,fine tuned intel_extension_for_pytorch. 1. moved intel_extension_for_pytorch.py to intel_extension_for_pytorch.rst to make it compatible to cpp source codes. 2. fixed bug of Float32 level missing in intel_extension_for_pytorch (#1704),3,340,353,recipes_source/intel_extension_for_pytorch.rst recipes_source/recipes/intel_extension_for_pytorch.py recipes_source/recipes_index.rst  
96f224706,moto,2021-11-05,Update forced alignment tutorial (#1740),1,142,92,intermediate_source/forced_alignment_with_torchaudio_tutorial.py  
254d927bd,moto,2021-11-04,Fix the link to speech recognition (#1738),1,1,1,index.rst  
cbf2238df,Victor Quach,2021-11-03,Add saved tensors hooks tutorial (#1655),1,512,,intermediate_source/autograd_saved_tensors_hooks_tutorial.py  
d437daee2,moto,2021-11-02,Fix thumbnail aspect ratio (#1734),1,0,0,_static/img/thumbnails/cropped/torchaudio-asr.png  
2ad37aef5,Brian Johnson,2021-11-02,Update requirements.txt (#1737),3,3,3,.devcontainer/requirements.txt .jenkins/build.sh requirements.txt  
bbcf868d4,Gary Miguel,2021-11-02,Distributed Overview: clean up (#1733),1,71,78,beginner_source/dist_overview.rst  
18905c930,moto,2021-11-01,Rename speech command recognition to speech command classification (#1732),2,5,5,index.rst intermediate_source/speech_command_classification_with_torchaudio_tutorial.py  
5d5f450d3,moto,2021-11-01,Add forced alignment tutorial (#1731),3,456,,_static/img/thumbnails/cropped/torchaudio-alignment.png index.rst intermediate_source/forced_alignment_with_torchaudio_tutorial.py  
1be495d6f,hwangjeff,2021-10-27,Split audio preprocessing tutorial (#1726),9,2057,1604,.circleci/scripts/build_for_windows.sh beginner_source/audio_data_augmentation_tutorial.py beginner_source/audio_datasets_tutorial.py beginner_source/audio_feature_augmentation_tutorial.py beginner_source/audio_feature_extractions_tutorial.py beginner_source/audio_io_tutorial.py beginner_source/audio_preprocessing_tutorial.py beginner_source/audio_resampling_tutorial.py index.rst  
de46862f8,Akshit Khurana,2021-10-26,NNAPI: Update torchvision and save methods (#1728),1,3,3,prototype_source/nnapi_mobilenetv2.rst  
b6c1ae9ce,Brian Johnson,2021-10-26,Update build.sh (#1730),1,1,1,.jenkins/build.sh  
aefe1f2de,Brian Johnson,2021-10-26,Update torchvision_tutorial.rst (#1729),1,1,1,intermediate_source/torchvision_tutorial.rst  
526cbe598,Brian Johnson,2021-10-22,Update saveloadrun_tutorial.py (#1719),1,4,23,beginner_source/basics/saveloadrun_tutorial.py  
44bd518d5,gaoteng-git,2021-10-22,Update profiler tutorial with tensor cores and forward-backward correlation (#1687),8,12,3,_static/img/profiler_callstack.png _static/img/profiler_kernel_view.png _static/img/profiler_operator_view.png _static/img/profiler_overview1.png _static/img/profiler_overview2.png _static/img/profiler_trace_view_fwd_bwd.png _static/img/profiler_views_list.png intermediate_source/tensorboard_profiler_tutorial.py  
1ef0d1113,Mike Guo,2021-10-22,Add non-context manager tutorial for PyTorch Tensorboard plugin (#1723),1,14,,intermediate_source/tensorboard_profiler_tutorial.py  
2c599be09,moto,2021-10-21,Add speech recognition tutorial (#1714),3,325,,_static/img/thumbnails/cropped/torchaudio-asr.png index.rst intermediate_source/speech_recognition_pipeline_tutorial.py  
f725a0ed6,Akshit Khurana,2021-10-21,Update nnapi tutorial (#1716),1,38,5,prototype_source/nnapi_mobilenetv2.rst  
88e5e4ab4,Brian Johnson,2021-10-21,Update build.sh (#1718),1,4,2,.jenkins/build.sh  
7007cf0b7,moto,2021-10-21,Add text-to-speech tutorial (#1710),3,318,,_static/img/tts_pipeline.png index.rst intermediate_source/text_to_speech_with_torchaudio.py  
9de0c6475,Brian Johnson,2021-10-21,1.10.0-RC-Test (#1695),7,47,16,.jenkins/build.sh _static/img/profiler_memory_curve_selecting.png _static/img/profiler_memory_curve_single.png _static/img/profiler_memory_view.png beginner_source/audio_preprocessing_tutorial.py intermediate_source/pipeline_tutorial.py intermediate_source/tensorboard_profiler_tutorial.py  
d7b5f5e94,Jacob Szwejbka,2021-10-20,Add bundled inputs recipe (#1524),1,198,,recipes_source/bundled_inputs.rst  
2283a3e49,Tao Xu,2021-10-20,[iOS] Add the Core ML tutorial (#1707),1,128,,prototype_source/ios_coreml_workflow.rst  
e35ec7626,guyang3532,2021-10-21,Update profiler tutorial for adding GLOO support (#1679),1,1,1,intermediate_source/tensorboard_profiler_tutorial.py  
cb6e5c9f2,cccclai,2021-10-20,Tracing-based Selective Build Mobile Interpreter in Android and iOS (#1709),1,198,,prototype_source/tracing_based_selective_build.rst  
ff1e50dd1,Rohan Varma,2021-10-20,Update zero_redundancy_optimizer.rst (#1711),1,3,,recipes_source/zero_redundancy_optimizer.rst  
f6d75f83c,Jing Xu,2021-10-08,introduction of intel extension for pytorch (#1702),2,362,,recipes_source/recipes/intel_extension_for_pytorch.py recipes_source/recipes_index.rst  
d5161086e,Viacheslav Kovalevskyi,2021-10-04,Misc updates in tensor_tutorial (#1696),1,4,3,beginner_source/blitz/tensor_tutorial.py  
521b1235e,Kiran Scaria,2021-10-04,Fixed a typo (#1701),1,2,2,intermediate_source/torchvision_tutorial.rst  
8dab2c5eb,Nikita Shulga,2021-10-01,Fix `loading_data_recipe` links (#1698),1,3,3,recipes_source/recipes/loading_data_recipe.py  
c2c64c7df,Nikita Shulga,2021-10-01,Fix cert failure during `apt-get update` (#1700),1,2,,.jenkins/build.sh  
533531f40,Edward Leardi,2021-09-28,Update ptcheat.rst (#1083),1,1,1,beginner_source/ptcheat.rst  
fc1de5f3b,Hanz Tantiangco,2021-09-28,docs: Fix typo (#1639),1,1,1,beginner_source/blitz/cifar10_tutorial.py  
e75bf2547,유용환,2021-09-28,fix typo (#1686),1,2,2,beginner_source/former_torchies/parallelism_tutorial.py  
63d7bf429,유용환,2021-09-28,fix typo (#1691),1,1,1,intermediate_source/rpc_async_execution.rst  
d228c104e,유용환,2021-09-28,"add it"" to make sentence more clear (#1689)""",1,1,1,advanced_source/cpp_frontend.rst  
c8d38106e,유용환,2021-09-28,improve grammar (#1693),1,1,1,intermediate_source/rpc_async_execution.rst  
dafab370c,soulitzer,2021-09-20,Update dispatcher tutorial for autograd not implemented kernel (#1685),1,33,26,advanced_source/dispatcher.rst  
21eb3f9bf,Brian Johnson,2021-09-20,Update runtime.txt (#1688),1,1,1,runtime.txt  
162b52d9b,유용환,2021-09-15,fix typo (#1680),1,1,1,advanced_source/cpp_frontend.rst  
ca88f16db,Holly Sweeney,2021-09-14,fix typo in weight initialization comment (#1678),1,1,1,beginner_source/dcgan_faces_tutorial.py  
e924720de,Steven Jin,2021-09-14,Improvements to word embeddings tutorial. (#1667),1,20,12,beginner_source/nlp/word_embeddings_tutorial.py  
e5a7d53bb,유용환,2021-09-15,Update comment in code block (#1674),1,1,1,recipes_source/deployment_with_flask.rst  
9f397dc03,soulitzer,2021-09-14,Add autograd not implmented to dispatcher tutorial (#1677),1,44,,advanced_source/dispatcher.rst  
834c63b86,Bilal Alsallakh,2021-09-10,Update Captum_Recipe.py (#1673),1,2,2,recipes_source/recipes/Captum_Recipe.py  
f32d185cc,dependabot[bot],2021-09-09,Bump pillow from 8.2.0 to 8.3.2 (#1668),1,1,1,requirements.txt  
e3a7def4a,dependabot[bot],2021-09-09,Bump pillow from 8.2.0 to 8.3.2 in /.devcontainer (#1669),1,1,1,.devcontainer/requirements.txt  
067927177,albanD,2021-09-01,Cleanup of the neural style transfer to reduce memory usage (#1665),1,11,5,advanced_source/neural_style_tutorial.py  
011ae8a6d,Shoufa Chen,2021-09-01,fix typo (#1652),1,3,1,prototype_source/vmap_recipe.py  
a8db85b13,Hanton Yang,2021-08-30,Add nightly usage to iOS GPU Workflow (#1663),1,20,6,prototype_source/ios_gpu_workflow.rst  
4e93403ad,Caroline Chen,2021-08-30,fix typo (#1649),1,1,1,beginner_source/audio_preprocessing_tutorial.py  
572dc1357,suraj813,2021-08-30,Remove final ReLU layer (#1654),1,1,2,beginner_source/basics/quickstart_tutorial.py  
11df15775,Hanton Yang,2021-08-27,Update ios_gpu_workflow.rst (#1658),1,23,12,prototype_source/ios_gpu_workflow.rst  
5443837e2,soulitzer,2021-08-24,Update (#1650),1,41,9,intermediate_source/custom_function_conv_bn_tutorial.py  
c0029a164,Jerry Zhang,2021-08-20,Rename prototype_source/fx_graph_mode_quant_guide.py to prototype_source/fx_graph_mode_quant_guide.rst (#1651),2,324,339,prototype_source/fx_graph_mode_quant_guide.py prototype_source/fx_graph_mode_quant_guide.rst  
a572f79c6,Amir Mohammadi,2021-08-20,[basics/quickstart_tutorial.py] call model.trian() before training (#1602),1,1,,beginner_source/basics/quickstart_tutorial.py  
73747abe7,schnell3526,2021-08-20,fix model(Remove unwanted relu layer.) (#1644),2,2,,beginner_source/basics/buildmodel_tutorial.py beginner_source/basics/optimization_tutorial.py  
3af71c993,soulitzer,2021-08-16,Update fused conv bn tutorial (#1647),1,5,2,intermediate_source/custom_function_conv_bn_tutorial.py  
7e30229b5,soulitzer,2021-08-16,Fix missing entry for double backward tutorial (#1648),1,1,1,index.rst  
a9bb29b01,soulitzer,2021-08-13,Add double backward custom function tutorial (#1603),3,313,1,.gitignore index.rst intermediate_source/custom_function_double_backward_tutorial.rst  
2855a42a3,Samuel Holt,2021-08-12,fix: Autogradsqs_tutorial typo (#1646),1,1,1,beginner_source/basics/autogradqs_tutorial.py  
2dddbd9b5,Frank Zalkow,2021-08-11,"Minor fixes in tutorial on basics (file names,spaces,links) (#1638)",10,140,151,beginner_source/basics/README.txt beginner_source/basics/autogradqs_tutorial.py beginner_source/basics/buildmodel_tutorial.py beginner_source/basics/data_tutorial.py beginner_source/basics/intro.py beginner_source/basics/optimization_tutorial.py beginner_source/basics/quickstart_tutorial.py beginner_source/basics/saveloadrun_tutorial.py beginner_source/basics/tensorqs_tutorial.py beginner_source/basics/transforms_tutorial.py  
c2c30b47f,Danielle Pintz,2021-08-10,fix typo in defining_a_neural_network.py (#1645),1,1,1,recipes_source/recipes/defining_a_neural_network.py  
f3543da1d,Arinbjörn,2021-08-09,Fix spelling error to improve legibility (#1643),1,6,6,beginner_source/text_sentiment_ngrams_tutorial.py  
350726616,bowangbj,2021-08-06,Real: redo rank --> trainer_rank doc fix (#1640),1,1,1,advanced_source/rpc_ddp_tutorial/main.py  
5273ea4cb,Ghassen Hamrouni,2021-08-06,Update index.rst to add missing STN tutorial (#1288),1,8,,index.rst  
9f170cc1e,Yuchen Huang,2021-08-04,Fixed _save_for_lite_interpreter Python API call (#1634),1,2,2,prototype_source/ios_gpu_workflow.rst  
fb6a49d83,andwgu,2021-08-04,Add Tutorial for Generic Join Context Manager (#1610),3,450,,advanced_source/generic_join.rst beginner_source/dist_overview.rst index.rst  
9b5bd31c5,Aditya Tewary,2021-08-04,Update flask_rest_api_tutorial.py (#1622),1,1,1,intermediate_source/flask_rest_api_tutorial.py  
4e4730c4b,Behrooz,2021-08-03,Fix text and image mismatch (#1630),1,41,34,intermediate_source/memory_format_tutorial.py  
e90a8a26f,Yuchen Huang,2021-08-03,Update iOS GPU tutorial based on the lite interpreter support (#1628),1,10,7,prototype_source/ios_gpu_workflow.rst  
ac39d0311,Nikita Shulga,2021-08-02,Update pyTorchDockerImageTag (#1626),1,1,1,.circleci/config.yml  
22ab21bf5,Christopher Yeh,2021-07-29,Transformer Tutorial: improve code understandability and documentation (#1608),1,162,126,beginner_source/transformer_tutorial.py  
a1ad9ed50,bowangbj,2021-07-28,Update ddp_tutorial.rst (#1618),1,7,8,intermediate_source/ddp_tutorial.rst  
efb676fa9,Junghwan Park,2021-07-28,update text_sentiment_ngrams_tutorial tutorial description (#1605) (#1606),1,1,1,index.rst  
9b7e43069,Daniel Jang,2021-07-28,"Fix capitalization for the word DataLoader"" (#1599)""",1,2,2,beginner_source/basics/data_tutorial.py  
eccfa1470,Tristan Laurens,2021-07-27,Fix typo and formatting issue (#1598),1,3,2,beginner_source/audio_preprocessing_tutorial.py  
4fb967e37,Sameer Indarapu,2021-07-27,Fix typo in quantized transfer learning tutorial (#1611),1,1,1,intermediate_source/quantized_transfer_learning_tutorial.rst  
508f9768f,David Reiss,2021-07-26,Fix contiguous usage in tutorials (#1613),2,3,3,recipes_source/fuse.rst recipes_source/mobile_perf.rst  
ca3fd13c3,soulitzer,2021-07-22,Add custom function tutorial for fusing conv and bn (#1594),2,366,,index.rst intermediate_source/custom_function_conv_bn_tutorial.py  
618c89784,Jinze (Richard) Xue,2021-07-22,Tiny fix of torch_script_custom_classes custom_op namespace and fix of the missing end `}` (#1615),3,10,4,advanced_source/torch_script_custom_classes.rst advanced_source/torch_script_custom_classes/custom_class_project/class.cpp advanced_source/torch_script_custom_classes/custom_class_project/custom_test.py  
a04bde43b,Jeff Tang,2021-07-16,added link to the vt tutorial in index (#1601),2,20,9,beginner_source/vt_tutorial.py index.rst  
af614fa23,Max van Dijck,2021-07-09,updated load_state_dict link (#1591),1,1,1,beginner_source/saving_loading_models.py  
eabfdaf61,Jeff Tang,2021-06-30,style issue fix for colab (#1597),1,45,49,recipes_source/recipes/loading_data_recipe.py  
b25c905f9,Benson Muite,2021-06-30,use lower case x (#1593),1,1,1,beginner_source/data_loading_tutorial.py  
6cafb9936,Brian Johnson,2021-06-29,Update vt_tutorial.py (#1592),1,9,10,beginner_source/vt_tutorial.py  
24ad87fdb,trigaten,2021-06-24,Respectively ordering (#1590),1,1,1,beginner_source/nlp/pytorch_tutorial.py  
323ff0b30,gaoteng-git,2021-06-24,update profiler tutorial with new features introduced (#1568),12,129,19,_static/img/profiler_callstack.png _static/img/profiler_distributed_view.png _static/img/profiler_kernel_view.png _static/img/profiler_memory_view.png _static/img/profiler_operator_view.png _static/img/profiler_overview1.png _static/img/profiler_overview2.png _static/img/profiler_trace_view1.png _static/img/profiler_trace_view2.png _static/img/profiler_views_list.png _static/img/profiler_vscode.png intermediate_source/tensorboard_profiler_tutorial.py  
1056a2f69,Felix Divo,2021-06-24,Remove note on very old version (#1589),1,3,,recipes_source/recipes/dynamic_quantization.py  
d3871ec9d,Guo,2021-06-24,Update dist_tuto.rst (#1581),1,2,2,intermediate_source/dist_tuto.rst  
cd2ade31e,Felix Divo,2021-06-23,Remove unused import (#1576),1,1,,intermediate_source/char_rnn_generation_tutorial.py  
846a7276b,Felix Divo,2021-06-22,Close file descriptor after use (#1575),1,2,2,intermediate_source/char_rnn_generation_tutorial.py  
066b4d9a5,FaranIdo,2021-06-22,Fix testloss calculation in Quickstart and Optimization tutorials (#1536),2,4,2,beginner_source/basics/optimization_tutorial.py beginner_source/basics/quickstart_tutorial.py  
e8b6687c3,Valeri Voev,2021-06-22,Add loss_fn as an input to the test function (#1529),1,2,2,beginner_source/basics/quickstart_tutorial.py  
2c914aa71,Holly Sweeney,2021-06-21,"added missing import torch"" to LTB Transforms (#1584)""",1,1,,beginner_source/basics/transforms_tutorial.py  
f07cbc510,Brian Johnson,2021-06-18,Update prototype_index.rst (#1588),1,9,,prototype_source/prototype_index.rst  
03db2af6e,Holly Sweeney,2021-06-17,Updated dataset in torchvision tutorial (#1585),1,1,1,intermediate_source/torchvision_tutorial.rst  
243acd783,Joel Schlosser,2021-06-17,Recipe for skipping parameter init (#1559),1,127,,prototype_source/skip_param_init.rst  
817e3aeb8,Brian Johnson,2021-06-16,Update build_for_windows.sh (#1582),1,1,1,.circleci/scripts/build_for_windows.sh  
5d997b2ac,cccclai,2021-06-16,More update to use mobile interpreter (#1580),3,15,232,prototype_source/ios_gpu_workflow.rst prototype_source/lite_interpreter.rst recipes_source/mobile_interpreter.rst  
a981886fd,Brian Johnson,2021-06-15,1.9 RC Test Branch (#1527),9,823,368,.jenkins/build.sh _static/img/perf_viz.png _static/img/trace_img.png beginner_source/audio_preprocessing_tutorial.py beginner_source/text_sentiment_ngrams_tutorial.py beginner_source/transformer_tutorial.py intermediate_source/pipeline_tutorial.py prototype_source/numeric_suite_tutorial.py recipes_source/recipes/profiler_recipe.py  
973193b4e,parmeet,2021-06-14,updated translation tutorial (#1564),1,271,288,beginner_source/translation_transformer.py  
07890e045,parmeet,2021-06-14,updated ddp_pipeline (#1561),1,50,54,advanced_source/ddp_pipeline.py  
9259e7b12,Nikita Shulga,2021-06-14,Get rid of UTF-8 characters in pipeline_tutorial.py,1,1,1,intermediate_source/pipeline_tutorial.py  
f99029184,dependabot[bot],2021-06-14,Bump pillow from 8.1.1 to 8.2.0 (#1560),1,1,1,requirements.txt  
34e69c78b,dependabot[bot],2021-06-11,Bump pillow from 8.1.1 to 8.2.0 in /.devcontainer (#1567),1,1,1,.devcontainer/requirements.txt  
ed8f3ff7d,Stanley Bileschi,2021-06-10,Update supported TensorBoard.dev dashboards. (#1573),1,1,1,recipes_source/recipes/tensorboard_with_pytorch.py  
